,State,Year,Month,Day,Total_Cases,Total_Deaths,Total_Positives,Total_Negatives,Vaccine_Dist,Vaccine_Admin,Vaccine_Int,Vaccine_Complete,Add_Dose
555,AK,2021,9,7,92054.0,433.0,142286.0,2747140.0,980975.0,747155.0,403340.0,351155.0,0.0
556,AK,2021,9,8,92891.0,439.0,142734.0,2751272.0,984485.0,747554.0,403628.0,351314.0,0.0
557,AK,2021,9,9,93729.0,439.0,142932.0,2752959.0,985855.0,749630.0,405012.0,351799.0,0.0
558,AK,2021,9,10,94422.0,441.0,143105.0,2754222.0,988195.0,752270.0,406535.0,352639.0,0.0
559,AK,2021,9,11,94422.0,441.0,143234.0,2755500.0,993155.0,754346.0,407729.0,353278.0,0.0
560,AK,2021,9,12,94422.0,441.0,143284.0,2755924.0,994325.0,754497.0,407843.0,353332.0,0.0
561,AK,2021,9,13,95878.0,442.0,143522.0,2758039.0,994325.0,757384.0,409122.0,354301.0,0.0
562,AK,2021,9,14,96567.0,449.0,143744.0,2760075.0,996695.0,758318.0,409742.0,354618.0,0.0
563,AK,2021,9,15,97656.0,451.0,143995.0,2762406.0,1006435.0,759522.0,410256.0,355111.0,0.0
564,AK,2021,9,16,98708.0,451.0,144208.0,2764116.0,1015365.0,761075.0,411055.0,355707.0,0.0
565,AK,2021,9,17,99590.0,452.0,144361.0,2765705.0,1024575.0,763376.0,411978.0,356784.0,0.0
566,AK,2021,9,18,99590.0,452.0,144479.0,2766502.0,1025415.0,765238.0,412682.0,357820.0,0.0
567,AK,2021,9,19,99590.0,452.0,144549.0,2767200.0,1025415.0,767649.0,413503.0,359102.0,0.0
568,AK,2021,9,20,101698.0,457.0,144757.0,2769663.0,1025415.0,769334.0,413884.0,360262.0,0.0
569,AK,2021,9,21,102551.0,463.0,144991.0,2771657.0,1025835.0,769981.0,414037.0,360740.0,0.0
570,AK,2021,9,22,103795.0,464.0,145149.0,2773456.0,1027135.0,772176.0,414509.0,362250.0,0.0
571,AK,2021,9,23,105110.0,471.0,145319.0,2775221.0,1032665.0,775149.0,415478.0,363764.0,0.0
572,AK,2021,9,24,106888.0,515.0,145497.0,2776702.0,1034565.0,775360.0,415602.0,363893.0,0.0
573,AK,2021,9,25,106888.0,515.0,145600.0,2777739.0,1043135.0,775688.0,415735.0,364112.0,0.0
574,AK,2021,9,26,106888.0,515.0,145669.0,2778284.0,1044305.0,775975.0,415883.0,364282.0,0.0
575,AK,2021,9,27,110887.0,535.0,145728.0,2779116.0,1044305.0,786285.0,417709.0,368423.0,0.0
576,AK,2021,9,28,111572.0,545.0,145949.0,2781144.0,1048375.0,787670.0,417974.0,368741.0,0.0
577,AK,2021,9,29,112568.0,549.0,146111.0,2782795.0,1055125.0,790277.0,418566.0,369526.0,0.0
578,AK,2021,9,30,113835.0,559.0,146327.0,2784766.0,1058945.0,792368.0,419056.0,370114.0,0.0
579,AK,2021,10,1,114867.0,560.0,146452.0,2785839.0,1062155.0,794992.0,419730.0,370883.0,0.0
580,AK,2021,10,2,114867.0,560.0,146575.0,2786819.0,1069475.0,798038.0,420423.0,371493.0,0.0
581,AK,2021,10,3,114867.0,560.0,146607.0,2787179.0,1075325.0,798055.0,420472.0,371510.0,0.0
582,AK,2021,10,4,117099.0,561.0,146930.0,2789953.0,1075325.0,803283.0,421324.0,372407.0,0.0
583,AK,2021,10,5,117953.0,564.0,147164.0,2792100.0,1077805.0,804032.0,421543.0,372563.0,0.0
584,AK,2021,10,6,118809.0,567.0,147550.0,2794849.0,1079085.0,805975.0,421985.0,372950.0,0.0
585,AK,2021,10,7,119662.0,572.0,147705.0,2796647.0,1083215.0,807903.0,422424.0,373411.0,0.0
586,AK,2021,10,8,120496.0,574.0,147888.0,2798205.0,1089275.0,810238.0,423085.0,373950.0,0.0
587,AK,2021,10,9,120496.0,574.0,148073.0,2799085.0,1093025.0,812327.0,423561.0,374363.0,0.0
588,AK,2021,10,10,120496.0,574.0,148150.0,2799777.0,1093025.0,812345.0,423599.0,374378.0,0.0
589,AK,2021,10,11,123266.0,578.0,148380.0,2802518.0,1093025.0,816717.0,424422.0,375165.0,0.0
590,AK,2021,10,12,123716.0,594.0,148547.0,2804367.0,1094005.0,817091.0,424544.0,375260.0,0.0
591,AK,2021,10,13,124942.0,594.0,148809.0,2806344.0,1095895.0,818386.0,424831.0,375482.0,0.0
592,AK,2021,10,14,125909.0,596.0,148998.0,2807862.0,1097095.0,820703.0,425519.0,376113.0,0.0
593,AK,2021,10,15,126893.0,599.0,149205.0,2809603.0,1108945.0,823566.0,426234.0,376935.0,0.0
594,AK,2021,10,16,126893.0,599.0,149311.0,2810422.0,1110405.0,827164.0,426807.0,377834.0,0.0
595,AK,2021,10,17,126893.0,599.0,149392.0,2811058.0,1109985.0,827193.0,426843.0,377858.0,0.0
596,AK,2021,10,18,126893.0,599.0,149648.0,2813837.0,1109985.0,827197.0,426867.0,377866.0,0.0
597,AK,2021,10,19,129713.0,665.0,149847.0,2815855.0,1111295.0,844953.0,428813.0,380362.0,0.0
598,AK,2021,10,20,130527.0,673.0,150045.0,2817930.0,1120305.0,845003.0,428865.0,380397.0,35701.0
599,AK,2021,10,21,131547.0,674.0,150173.0,2819453.0,1125115.0,847207.0,429352.0,380783.0,37109.0
600,AK,2021,10,22,132393.0,680.0,150299.0,2820819.0,1128425.0,849541.0,430458.0,381595.0,38499.0
601,AK,2021,10,23,132393.0,680.0,150413.0,2821763.0,1131045.0,852106.0,431007.0,382206.0,39974.0
602,AK,2021,10,24,132393.0,680.0,150472.0,2822327.0,1130625.0,854656.0,431503.0,382736.0,41549.0
603,AK,2021,10,25,134059.0,685.0,150724.0,2824979.0,1130765.0,856505.0,431835.0,383032.0,42857.0
604,AK,2021,10,26,134802.0,696.0,150881.0,2826865.0,1134615.0,857746.0,432116.0,383246.0,43704.0
605,AK,2021,10,27,135362.0,698.0,151017.0,2828719.0,1135685.0,860049.0,432619.0,383673.0,45181.0
606,AK,2021,10,28,136171.0,703.0,151129.0,2830271.0,1140925.0,863531.0,433303.0,384105.0,47708.0
607,AK,2021,10,29,136975.0,707.0,151241.0,2831711.0,1153055.0,867221.0,434005.0,384597.0,50340.0
608,AK,2021,10,30,136975.0,707.0,151366.0,2832638.0,1155265.0,871548.0,434722.0,385083.0,53629.0
609,AK,2021,10,31,136975.0,707.0,151420.0,2833177.0,1155005.0,871621.0,434826.0,385131.0,53675.0
610,AK,2021,11,1,138503.0,710.0,151575.0,2835749.0,1155005.0,877941.0,435696.0,385778.0,58491.0
611,AK,2021,11,2,138996.0,716.0,151682.0,2837565.0,1182405.0,879394.0,436014.0,385953.0,59556.0
612,AK,2021,11,3,139668.0,719.0,151789.0,2839264.0,1198225.0,879430.0,436091.0,385982.0,59599.0
613,AK,2021,11,4,140319.0,722.0,151899.0,2840633.0,1205905.0,879619.0,436276.0,386038.0,59695.0
614,AK,2021,11,5,141182.0,723.0,151971.0,2841796.0,1213025.0,887652.0,437494.0,387028.0,65533.0
615,AK,2021,11,6,141182.0,723.0,152054.0,2842698.0,1212765.0,891150.0,438100.0,387463.0,68132.0
616,AK,2021,11,7,141182.0,723.0,152078.0,2842971.0,1213565.0,891194.0,438180.0,387489.0,68161.0
617,AK,2021,11,8,142521.0,774.0,152168.0,2844695.0,1213565.0,897495.0,439232.0,388189.0,72836.0
618,AK,2021,11,9,142893.0,802.0,152266.0,2846356.0,1219685.0,898205.0,439443.0,388302.0,73330.0
619,AK,2021,11,10,143345.0,811.0,152361.0,2847753.0,1226085.0,900255.0,439841.0,388583.0,74808.0
620,AK,2021,11,11,143345.0,811.0,152431.0,2848885.0,1231935.0,906157.0,441871.0,389235.0,78209.0
621,AK,2021,11,12,144212.0,811.0,152497.0,2850069.0,1237545.0,906244.0,441944.0,389255.0,78283.0
622,AK,2021,11,13,144212.0,811.0,152549.0,2850811.0,1240685.0,912357.0,444240.0,389857.0,81564.0
623,AK,2021,11,14,144212.0,811.0,152581.0,2851259.0,1240245.0,917452.0,446329.0,391118.0,83432.0
624,AK,2021,11,15,145292.0,813.0,152676.0,2853357.0,1240245.0,920191.0,447338.0,391340.0,85027.0
625,AK,2021,11,16,145641.0,820.0,152751.0,2855036.0,1244055.0,920191.0,447405.0,391356.0,85054.0
626,AK,2021,11,17,146080.0,822.0,152842.0,2856847.0,1247855.0,927753.0,449616.0,392838.0,87864.0
627,AK,2021,11,18,146600.0,822.0,152936.0,2858366.0,1253955.0,930894.0,450794.0,393233.0,89557.0
628,AK,2021,11,19,147120.0,838.0,153021.0,2859677.0,1254495.0,934076.0,451692.0,393678.0,91487.0
629,AK,2021,11,20,147120.0,838.0,153068.0,2860368.0,1261415.0,937086.0,452720.0,394070.0,93203.0
630,AK,2021,11,21,147120.0,838.0,153091.0,2860754.0,1261275.0,937235.0,452836.0,394148.0,93248.0
631,AK,2021,11,22,147860.0,838.0,153190.0,2862849.0,1261275.0,937325.0,452900.0,394157.0,93334.0
632,AK,2021,11,23,148004.0,840.0,153271.0,2864287.0,1265915.0,943975.0,454857.0,394909.0,97314.0
633,AK,2021,11,24,148491.0,846.0,153352.0,2865835.0,1269725.0,946031.0,455580.0,395164.0,98481.0
634,AK,2021,11,25,148491.0,846.0,153374.0,2866128.0,1269725.0,946031.0,455580.0,395164.0,98481.0
635,AK,2021,11,26,149116.0,853.0,153426.0,2867098.0,1269725.0,946031.0,455580.0,395164.0,98481.0
636,AK,2021,11,27,149116.0,853.0,153469.0,2867752.0,1269725.0,946031.0,455580.0,395164.0,98481.0
637,AK,2021,11,28,149116.0,853.0,153484.0,2868143.0,1269725.0,946031.0,455580.0,395164.0,98481.0
638,AK,2021,11,29,149836.0,854.0,153553.0,2870013.0,1269085.0,949474.0,456888.0,395581.0,100548.0
639,AK,2021,11,30,150004.0,856.0,153624.0,2871557.0,1272385.0,957508.0,459412.0,396688.0,104915.0
640,AK,2021,12,1,150328.0,857.0,153672.0,2872616.0,1275585.0,959867.0,460421.0,397095.0,105969.0
641,AK,2021,12,2,150672.0,859.0,153733.0,2873881.0,1281415.0,963790.0,461561.0,398122.0,107907.0
642,AK,2021,12,3,150989.0,859.0,153760.0,2874973.0,1291135.0,967612.0,462617.0,399052.0,109861.0
643,AK,2021,12,4,150989.0,859.0,153782.0,2875480.0,1290675.0,971750.0,463701.0,400002.0,112031.0
644,AK,2021,12,5,150989.0,859.0,153791.0,2875927.0,1289555.0,971777.0,463778.0,400021.0,112072.0
645,AK,2021,12,6,151539.0,859.0,153847.0,2877393.0,1289415.0,979003.0,465240.0,402294.0,115532.0
646,AK,2021,12,7,151539.0,859.0,153892.0,2878770.0,1290115.0,979906.0,465480.0,402529.0,116090.0
647,AK,2021,12,8,151979.0,862.0,153935.0,2879899.0,1298855.0,982461.0,466058.0,403344.0,117324.0
648,AK,2021,12,9,151979.0,862.0,153952.0,2880237.0,1300725.0,985628.0,466770.0,404199.0,119007.0
649,AK,2021,12,10,152422.0,862.0,153967.0,2880891.0,1307165.0,988502.0,467390.0,404816.0,120768.0
650,AK,2021,12,11,152422.0,862.0,153987.0,2881394.0,1308635.0,990974.0,467984.0,405346.0,122211.0
651,AK,2021,12,12,152422.0,862.0,153997.0,2881656.0,1308215.0,990985.0,468030.0,405352.0,122233.0
652,AK,2021,12,13,152826.0,863.0,154019.0,2882436.0,1308075.0,995545.0,468867.0,406483.0,124801.0
653,AK,2021,12,14,152826.0,863.0,154065.0,2883951.0,1310175.0,996579.0,469106.0,406686.0,125469.0
654,AK,2021,12,15,153222.0,865.0,154100.0,2885054.0,1311475.0,998574.0,469553.0,407250.0,126490.0
655,AK,2021,12,16,153222.0,865.0,154128.0,2886030.0,1319215.0,1001669.0,470301.0,407929.0,128271.0
656,AK,2021,12,17,153629.0,922.0,154153.0,2886756.0,1321285.0,1003930.0,470791.0,408396.0,129656.0
657,AK,2021,12,18,153629.0,922.0,154178.0,2887180.0,1318885.0,1005798.0,471208.0,408713.0,130851.0
658,AK,2021,12,19,153629.0,922.0,154196.0,2887750.0,1316305.0,1005798.0,471267.0,408720.0,130868.0
659,AK,2021,12,20,154047.0,922.0,154217.0,2888757.0,1316025.0,1005845.0,471322.0,408744.0,130885.0
660,AK,2021,12,21,154047.0,922.0,154250.0,2889596.0,1316925.0,1010674.0,472291.0,409450.0,134027.0
661,AK,2021,12,22,154269.0,952.0,154298.0,2890507.0,1320295.0,1012780.0,472788.0,409806.0,135349.0
662,AK,2021,12,23,154269.0,952.0,154366.0,2891336.0,1322225.0,1015137.0,473411.0,410287.0,136704.0
663,AK,2021,12,24,154269.0,952.0,154386.0,2891651.0,1323225.0,1015205.0,473540.0,410338.0,136722.0
664,AK,2021,12,25,154269.0,952.0,154398.0,2891881.0,1323225.0,1015239.0,473580.0,410345.0,136755.0
665,AK,2021,12,26,154269.0,952.0,154431.0,2892348.0,1319585.0,1015239.0,473589.0,410346.0,136757.0
666,AK,2021,12,27,155145.0,952.0,154528.0,2893232.0,1319025.0,1015258.0,473636.0,410362.0,136773.0
667,AK,2021,12,28,155145.0,952.0,154618.0,2893931.0,1319025.0,1021090.0,474829.0,411273.0,140447.0
668,AK,2021,12,29,156130.0,954.0,154694.0,2894564.0,1321025.0,1022703.0,475192.0,411677.0,141347.0
669,AK,2021,12,30,156130.0,954.0,154773.0,2895297.0,1320615.0,1024695.0,475688.0,412110.0,142456.0
670,AK,2021,12,31,156130.0,954.0,154826.0,2895642.0,1320555.0,1026473.0,476117.0,412432.0,143539.0
1006,AL,2020,12,31,358661.0,4827.0,404303.0,2861163.0,153025.0,26711.0,0.0,0.0,0.0
1007,AL,2021,1,1,363182.0,4872.0,406845.0,2871887.0,153025.0,36188.0,0.0,0.0,0.0
1008,AL,2021,1,2,366893.0,4872.0,409232.0,2877979.0,153025.0,39237.0,0.0,0.0,0.0
1009,AL,2021,1,3,369369.0,4873.0,411263.0,2882531.0,153025.0,39446.0,0.0,0.0,0.0
1010,AL,2021,1,4,371530.0,4878.0,414408.0,2889233.0,204650.0,39564.0,0.0,0.0,0.0
1011,AL,2021,1,5,377028.0,4886.0,416918.0,2900924.0,207575.0,40278.0,0.0,0.0,0.0
1012,AL,2021,1,6,381619.0,4994.0,421793.0,2919117.0,225325.0,43280.0,0.0,0.0,0.0
1013,AL,2021,1,7,386665.0,5080.0,425869.0,2938256.0,228025.0,48888.0,0.0,0.0,0.0
1014,AL,2021,1,8,391722.0,5191.0,429313.0,2955502.0,279750.0,57105.0,0.0,0.0,0.0
1015,AL,2021,1,9,396585.0,5299.0,432081.0,2967836.0,279750.0,66179.0,0.0,0.0,0.0
1016,AL,2021,1,10,399335.0,5334.0,433947.0,2974396.0,279750.0,74589.0,0.0,0.0,0.0
1017,AL,2021,1,11,401435.0,5347.0,437041.0,2984914.0,316575.0,76528.0,0.0,0.0,0.0
1018,AL,2021,1,12,405283.0,5573.0,440191.0,3000894.0,369775.0,78134.0,0.0,0.0,0.0
1019,AL,2021,1,13,408430.0,5760.0,443594.0,3019630.0,370750.0,84040.0,0.0,0.0,0.0
1020,AL,2021,1,14,412018.0,5945.0,446700.0,3037087.0,427125.0,92300.0,0.0,0.0,0.0
1021,AL,2021,1,15,414963.0,6030.0,449613.0,3053264.0,437400.0,100567.0,0.0,0.0,0.0
1022,AL,2021,1,16,418116.0,6119.0,451339.0,3062017.0,437400.0,115028.0,0.0,0.0,0.0
1023,AL,2021,1,17,420033.0,6120.0,451806.0,3064193.0,437400.0,123995.0,0.0,0.0,0.0
1024,AL,2021,1,18,421463.0,6121.0,454620.0,3074577.0,437400.0,129590.0,0.0,0.0,0.0
1025,AL,2021,1,19,423978.0,6126.0,457817.0,3091291.0,483275.0,130795.0,0.0,0.0,0.0
1026,AL,2021,1,20,427090.0,6283.0,460740.0,3108205.0,483275.0,139200.0,0.0,0.0,0.0
1027,AL,2021,1,21,429971.0,6379.0,462995.0,3124437.0,493125.0,165919.0,0.0,0.0,0.0
1028,AL,2021,1,22,433522.0,6486.0,465447.0,3140294.0,519525.0,199314.0,0.0,0.0,0.0
1029,AL,2021,1,23,436877.0,6657.0,467292.0,3149512.0,521225.0,221540.0,0.0,0.0,0.0
1030,AL,2021,1,24,438605.0,6660.0,468666.0,3155680.0,521225.0,243737.0,0.0,0.0,0.0
1031,AL,2021,1,25,440444.0,6662.0,470785.0,3165691.0,521225.0,250612.0,0.0,0.0,0.0
1032,AL,2021,1,26,443344.0,6896.0,473008.0,3181433.0,569000.0,254959.0,0.0,0.0,0.0
1033,AL,2021,1,27,446521.0,7172.0,475368.0,3198567.0,634000.0,266444.0,0.0,0.0,0.0
1034,AL,2021,1,28,450169.0,7340.0,477520.0,3210079.0,655275.0,278993.0,0.0,0.0,0.0
1035,AL,2021,1,29,453017.0,7566.0,478848.0,3219530.0,659400.0,300915.0,0.0,0.0,0.0
1036,AL,2021,1,30,453017.0,7566.0,480229.0,3228906.0,659400.0,342436.0,0.0,0.0,0.0
1037,AL,2021,1,31,457074.0,7688.0,481215.0,3233516.0,659400.0,353974.0,0.0,0.0,0.0
1038,AL,2021,2,1,458295.0,7688.0,482863.0,3242182.0,659400.0,358280.0,0.0,0.0,0.0
1039,AL,2021,2,2,460373.0,7894.0,484404.0,3257427.0,680550.0,371882.0,0.0,0.0,0.0
1040,AL,2021,2,3,462491.0,8203.0,486175.0,3272203.0,765150.0,388339.0,0.0,0.0,0.0
1041,AL,2021,2,4,465258.0,8365.0,487864.0,3288162.0,799675.0,408428.0,0.0,0.0,0.0
1042,AL,2021,2,5,466754.0,8449.0,489435.0,3302331.0,799875.0,430597.0,0.0,0.0,0.0
1043,AL,2021,2,6,468746.0,8513.0,490742.0,3311997.0,804100.0,455173.0,0.0,0.0,0.0
1044,AL,2021,2,7,469858.0,8515.0,491492.0,3316096.0,804100.0,462332.0,0.0,0.0,0.0
1045,AL,2021,2,8,470783.0,8523.0,492728.0,3324993.0,804100.0,467636.0,0.0,0.0,0.0
1046,AL,2021,2,9,472101.0,8579.0,494375.0,3340144.0,823600.0,490969.0,0.0,0.0,0.0
1047,AL,2021,2,10,473502.0,8888.0,495665.0,3355585.0,861175.0,515802.0,0.0,0.0,0.0
1048,AL,2021,2,11,475005.0,9021.0,496764.0,3369188.0,911875.0,543237.0,0.0,0.0,0.0
1049,AL,2021,2,12,476102.0,9180.0,498180.0,3382083.0,936200.0,571115.0,0.0,0.0,0.0
1050,AL,2021,2,13,477291.0,9242.0,499066.0,3389076.0,963600.0,601159.0,477491.0,0.0,0.0
1051,AL,2021,2,14,478366.0,9242.0,499653.0,3393663.0,965550.0,612254.0,484848.0,0.0,0.0
1052,AL,2021,2,15,479040.0,9244.0,500433.0,3399741.0,965550.0,616375.0,487613.0,0.0,0.0
1053,AL,2021,2,16,479923.0,9257.0,501033.0,3406989.0,1015775.0,636682.0,497207.0,0.0,0.0
1054,AL,2021,2,17,480602.0,9346.0,502091.0,3415240.0,1032175.0,650020.0,505512.0,0.0,0.0
1055,AL,2021,2,18,481800.0,9424.0,503189.0,3427353.0,1032175.0,672038.0,516888.0,0.0,0.0
1056,AL,2021,2,19,482647.0,9573.0,504206.0,3438117.0,1077600.0,739132.0,558367.0,0.0,0.0
1057,AL,2021,2,20,483421.0,9590.0,504932.0,3445632.0,1078800.0,776936.0,574095.0,0.0,0.0
1058,AL,2021,2,21,484278.0,9592.0,505376.0,3449215.0,1082100.0,788613.0,580772.0,0.0,0.0
1059,AL,2021,2,22,484955.0,9592.0,506464.0,3458226.0,1082100.0,793614.0,583741.0,0.0,0.0
1060,AL,2021,2,23,486408.0,9660.0,507160.0,3468283.0,1084440.0,815108.0,593936.0,0.0,0.0
1061,AL,2021,2,24,487655.0,9744.0,510228.0,3494670.0,1138650.0,839703.0,604602.0,0.0,0.0
1062,AL,2021,2,25,488545.0,9831.0,511172.0,3507447.0,1170120.0,864757.0,615100.0,0.0,0.0
1063,AL,2021,2,26,489284.0,9869.0,512078.0,3517762.0,1380380.0,893859.0,627063.0,0.0,0.0
1064,AL,2021,2,27,490118.0,9930.0,512511.0,3524042.0,1402180.0,931090.0,643208.0,0.0,0.0
1065,AL,2021,2,28,490687.0,9929.0,512888.0,3527348.0,1402280.0,942502.0,649745.0,0.0,0.0
1066,AL,2021,3,1,491204.0,9931.0,513648.0,3534269.0,1402280.0,948393.0,653309.0,0.0,0.0
1067,AL,2021,3,2,491856.0,9991.0,514249.0,3544271.0,1461320.0,972161.0,663187.0,0.0,0.0
1068,AL,2021,3,3,494589.0,10029.0,514894.0,3555809.0,1469100.0,1000031.0,674810.0,0.0,0.0
1069,AL,2021,3,4,495511.0,10094.0,515348.0,3566036.0,1530470.0,1032171.0,688791.0,0.0,0.0
1070,AL,2021,3,5,496322.0,10122.0,515924.0,3575271.0,1556460.0,1064578.0,704173.0,383138.0,0.0
1071,AL,2021,3,6,496846.0,10149.0,516247.0,3581218.0,1628350.0,1099697.0,721109.0,402301.0,0.0
1072,AL,2021,3,7,497254.0,10148.0,516542.0,3584336.0,1628350.0,1110132.0,727681.0,407186.0,0.0
1073,AL,2021,3,8,497527.0,10148.0,517150.0,3590352.0,1628350.0,1116676.0,732967.0,409937.0,0.0
1074,AL,2021,3,9,498051.0,10186.0,517755.0,3600891.0,1689050.0,1140984.0,747268.0,420083.0,0.0
1075,AL,2021,3,10,498833.0,10222.0,518254.0,3612142.0,1775660.0,1173820.0,768502.0,435018.0,0.0
1076,AL,2021,3,11,499698.0,10274.0,518799.0,3622168.0,1816230.0,1209802.0,790864.0,452746.0,0.0
1077,AL,2021,3,12,500146.0,10299.0,519301.0,3631208.0,1838400.0,1249205.0,816418.0,472325.0,0.0
1078,AL,2021,3,13,500740.0,10327.0,519609.0,3636358.0,1918560.0,1288242.0,841394.0,492755.0,0.0
1079,AL,2021,3,14,501108.0,10327.0,519733.0,3639234.0,1918560.0,1298612.0,849337.0,497653.0,0.0
1080,AL,2021,3,15,505664.0,10329.0,520213.0,3645351.0,1918560.0,1306419.0,854302.0,501344.0,0.0
1081,AL,2021,3,16,506152.0,10337.0,520738.0,3654652.0,2004160.0,1332298.0,871536.0,511869.0,0.0
1082,AL,2021,3,17,506911.0,10363.0,521170.0,3663814.0,2080870.0,1363987.0,893767.0,523649.0,0.0
1083,AL,2021,3,18,507483.0,10391.0,521650.0,3672129.0,2118650.0,1390066.0,912663.0,533375.0,0.0
1084,AL,2021,3,19,508014.0,10425.0,522047.0,3680213.0,2141210.0,1426696.0,937614.0,547257.0,0.0
1085,AL,2021,3,20,508522.0,10436.0,522347.0,3685793.0,2177880.0,1460782.0,960539.0,561254.0,0.0
1086,AL,2021,3,21,508895.0,10436.0,522529.0,3688249.0,2177880.0,1472666.0,968459.0,566632.0,0.0
1087,AL,2021,3,22,509214.0,10436.0,523114.0,3694806.0,2177880.0,1479271.0,972986.0,569127.0,0.0
1088,AL,2021,3,23,509224.0,10450.0,523531.0,3702530.0,2275030.0,1509445.0,994253.0,579598.0,0.0
1089,AL,2021,3,24,510146.0,10487.0,524016.0,3712226.0,2403720.0,1542416.0,1019858.0,589979.0,0.0
1090,AL,2021,3,25,510573.0,10504.0,524380.0,3719840.0,2459980.0,1579091.0,1048838.0,600666.0,0.0
1091,AL,2021,3,26,511015.0,10523.0,524864.0,3727724.0,2497410.0,1611404.0,1072623.0,611694.0,0.0
1092,AL,2021,3,27,511507.0,10526.0,525150.0,3732388.0,2535880.0,1645858.0,1098597.0,623385.0,0.0
1093,AL,2021,3,28,511826.0,10526.0,525370.0,3734472.0,2537050.0,1659102.0,1108253.0,628500.0,0.0
1094,AL,2021,3,29,512054.0,10526.0,525841.0,3739904.0,2537050.0,1666585.0,1113924.0,631388.0,0.0
1095,AL,2021,3,30,512415.0,10527.0,526385.0,3749623.0,2722700.0,1697641.0,1134739.0,643450.0,0.0
1096,AL,2021,3,31,512823.0,10554.0,526869.0,3758746.0,2796630.0,1728736.0,1155139.0,656899.0,0.0
1097,AL,2021,4,1,513301.0,10553.0,527301.0,3766832.0,2839540.0,1771979.0,1184284.0,673773.0,0.0
1098,AL,2021,4,2,513701.0,10607.0,527638.0,3772013.0,2872410.0,1813462.0,1211424.0,691082.0,0.0
1099,AL,2021,4,3,514050.0,10637.0,527805.0,3774991.0,2891780.0,1847243.0,1234131.0,705197.0,0.0
1100,AL,2021,4,4,514244.0,10637.0,527890.0,3776062.0,2892950.0,1858833.0,1242706.0,709849.0,0.0
1101,AL,2021,4,5,514353.0,10638.0,528234.0,3780951.0,2892950.0,1864857.0,1248029.0,711596.0,0.0
1102,AL,2021,4,6,514549.0,10652.0,528740.0,3789332.0,3106870.0,1896920.0,1267859.0,725270.0,0.0
1103,AL,2021,4,7,514887.0,10652.0,529216.0,3798617.0,3149910.0,1935221.0,1291487.0,744961.0,0.0
1104,AL,2021,4,8,515351.0,10675.0,529599.0,3805888.0,3170520.0,1976344.0,1317995.0,764450.0,0.0
1105,AL,2021,4,9,515669.0,10686.0,529965.0,3812203.0,3248260.0,2021334.0,1344658.0,788325.0,0.0
1106,AL,2021,4,10,516023.0,10712.0,530207.0,3815632.0,3278980.0,2065327.0,1371201.0,811323.0,0.0
1107,AL,2021,4,11,516334.0,10712.0,530338.0,3817288.0,3278980.0,2082605.0,1382951.0,819550.0,0.0
1108,AL,2021,4,12,516506.0,10712.0,530767.0,3822406.0,3278980.0,2092489.0,1389598.0,824052.0,0.0
1109,AL,2021,4,13,517938.0,10722.0,531299.0,3830558.0,3358930.0,2127317.0,1407463.0,844353.0,0.0
1110,AL,2021,4,14,518215.0,10728.0,531764.0,3838536.0,3493380.0,2168891.0,1426530.0,868550.0,0.0
1111,AL,2021,4,15,518636.0,10736.0,532154.0,3845980.0,3516420.0,2207392.0,1442051.0,893002.0,0.0
1112,AL,2021,4,16,519058.0,10739.0,532683.0,3853067.0,3531670.0,2245574.0,1459377.0,915654.0,0.0
1113,AL,2021,4,17,519566.0,10790.0,532937.0,3857485.0,3664640.0,2280686.0,1476162.0,935377.0,0.0
1114,AL,2021,4,18,519836.0,10790.0,533088.0,3860135.0,3664740.0,2292276.0,1481314.0,943129.0,0.0
1115,AL,2021,4,19,519947.0,10790.0,533672.0,3866311.0,3664740.0,2297563.0,1483779.0,946333.0,0.0
1116,AL,2021,4,20,521390.0,10798.0,534213.0,3874019.0,3761730.0,2327764.0,1494421.0,966251.0,0.0
1117,AL,2021,4,21,521802.0,10807.0,535349.0,3884814.0,3796070.0,2360527.0,1507116.0,987379.0,0.0
1118,AL,2021,4,22,522484.0,10824.0,535788.0,3892027.0,3825010.0,2394304.0,1518928.0,1010415.0,0.0
1119,AL,2021,4,23,522912.0,10840.0,536186.0,3898722.0,3898820.0,2429629.0,1531741.0,1033996.0,0.0
1120,AL,2021,4,24,523333.0,10851.0,536433.0,3902882.0,3960530.0,2461510.0,1543544.0,1054863.0,0.0
1121,AL,2021,4,25,523566.0,10851.0,536599.0,3905454.0,3960530.0,2471409.0,1546659.0,1062524.0,0.0
1122,AL,2021,4,26,523783.0,10852.0,537026.0,3910646.0,3960530.0,2478227.0,1549782.0,1066659.0,0.0
1123,AL,2021,4,27,524142.0,10854.0,537487.0,3918753.0,4009430.0,2499694.0,1558652.0,1079815.0,0.0
1124,AL,2021,4,28,524518.0,10879.0,537920.0,3926500.0,4033570.0,2527815.0,1568315.0,1098820.0,0.0
1125,AL,2021,4,29,524948.0,10887.0,538436.0,3935001.0,4042070.0,2559938.0,1579093.0,1121348.0,0.0
1126,AL,2021,4,30,525357.0,10896.0,538975.0,3940968.0,4088030.0,2591163.0,1589518.0,1143488.0,0.0
1127,AL,2021,5,1,525744.0,10913.0,539235.0,3944726.0,4130550.0,2617405.0,1599130.0,1161725.0,0.0
1128,AL,2021,5,2,526032.0,10913.0,539496.0,3947873.0,4130550.0,2622717.0,1601433.0,1165479.0,0.0
